seed,horizon,space,block,contrast_formula,contrast_of_l2_norms,quantity_definition,exploratory_only,claim_ceiling
4,64,observable,feature,norm_B_minus_norm_D,-0.01242930122644026,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,observable,feature,norm_D_minus_norm_A,0.0032016101713807643,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,observable,feature,norm_B_minus_norm_C,-0.003191961866239268,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,observable,feature,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.006393572037620032,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,observable,residual,norm_C_minus_norm_A,0.014194099854786146,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,observable,residual,norm_B_minus_norm_D,-0.005606691920232887,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,observable,residual,norm_D_minus_norm_A,0.0268729936765274,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,observable,residual,norm_B_minus_norm_C,0.007072201901508368,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,observable,residual,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.019800791775019033,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,EMA,norm_C_minus_norm_A,7.217598977149464e-06,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,EMA,norm_B_minus_norm_D,3.211132525393623e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,EMA,norm_D_minus_norm_A,-1.6699432308087125e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,EMA,norm_B_minus_norm_C,8.19429396869964e-06,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,EMA,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,2.4893726276786765e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,m,norm_C_minus_norm_A,2.5382546618870947,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,m,norm_B_minus_norm_D,-10.997728257389042,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,m,norm_D_minus_norm_A,-55.43411592281262,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,m,norm_B_minus_norm_C,-68.97009884208876,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,m,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-13.535982919276137,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,net_buffer,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,net_buffer,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,net_buffer,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,net_buffer,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,net_buffer,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,scaler,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,scaler,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,scaler,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,scaler,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,scaler,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,theta,norm_C_minus_norm_A,-0.00012607819780896534,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,theta,norm_B_minus_norm_D,0.0011691926019921084,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,theta,norm_D_minus_norm_A,-0.001791059181869059,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,theta,norm_B_minus_norm_C,-0.0004957883820679854,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,theta,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0012952707998010737,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,v,norm_C_minus_norm_A,325.1521685937332,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,v,norm_B_minus_norm_D,283.3533978668129,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,v,norm_D_minus_norm_A,-636.8163128054439,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,v,norm_B_minus_norm_C,-678.6150835323642,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,64,state,v,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-41.79877072692034,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,observable,feature,norm_C_minus_norm_A,-0.005936752907075515,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,observable,feature,norm_B_minus_norm_D,-0.0015748324126931834,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,observable,feature,norm_D_minus_norm_A,-0.018921468165189026,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,observable,feature,norm_B_minus_norm_C,-0.014559547670806694,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,observable,feature,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.004361920494382332,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,observable,residual,norm_C_minus_norm_A,0.11856403675664495,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,observable,residual,norm_B_minus_norm_D,-0.08583988535908538,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,observable,residual,norm_D_minus_norm_A,-0.006807122307620261,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,observable,residual,norm_B_minus_norm_C,-0.2112110444233506,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,observable,residual,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.20440392211573055,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,EMA,norm_C_minus_norm_A,2.644459527800791e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,EMA,norm_B_minus_norm_D,4.109537485419423e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,EMA,norm_D_minus_norm_A,-4.3774948608188424e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,EMA,norm_B_minus_norm_C,-2.91241690320021e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,EMA,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,1.4650779576186324e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,m,norm_C_minus_norm_A,-15.075630812956433,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,m,norm_B_minus_norm_D,-32.302441089236936,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,m,norm_D_minus_norm_A,7.064852968092168,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,m,norm_B_minus_norm_C,-10.161957308188335,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,m,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-17.226810276280503,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,net_buffer,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,net_buffer,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,net_buffer,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,net_buffer,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,net_buffer,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,scaler,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,scaler,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,scaler,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,scaler,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,scaler,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,theta,norm_C_minus_norm_A,0.0005467721148306737,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,theta,norm_B_minus_norm_D,-0.0009115190041484311,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,theta,norm_D_minus_norm_A,-0.0012512602820606844,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,theta,norm_B_minus_norm_C,-0.002709551401039789,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,theta,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.0014582911189791048,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,v,norm_C_minus_norm_A,318.5334284863493,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,v,norm_B_minus_norm_D,8.078462422447046,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,v,norm_D_minus_norm_A,-1207.7367822742672,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,v,norm_B_minus_norm_C,-1518.1917483381694,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,128,state,v,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-310.45496606390225,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,observable,feature,norm_C_minus_norm_A,-0.0689149693568325,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,observable,feature,norm_B_minus_norm_D,0.012320473020160705,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,observable,feature,norm_D_minus_norm_A,-0.04903121642249886,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,observable,feature,norm_B_minus_norm_C,0.03220422595449435,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,observable,feature,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0812354423769932,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,observable,residual,norm_C_minus_norm_A,0.008514294606078554,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,observable,residual,norm_B_minus_norm_D,-0.021382920058940824,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,observable,residual,norm_D_minus_norm_A,0.034547920330266435,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,observable,residual,norm_B_minus_norm_C,0.004650705665247057,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,observable,residual,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.029897214665019378,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,EMA,norm_C_minus_norm_A,-1.0457953976583667e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,EMA,norm_B_minus_norm_D,2.4706860131118447e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,EMA,norm_D_minus_norm_A,-9.464098002354149e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,EMA,norm_B_minus_norm_C,-5.9476165915839374e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,EMA,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,3.5164814107702114e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,m,norm_C_minus_norm_A,-1.808037411841667,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,m,norm_B_minus_norm_D,15.182659948059722,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,m,norm_D_minus_norm_A,-50.930260143711166,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,m,norm_B_minus_norm_C,-33.93956278380978,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,m,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,16.99069735990139,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,net_buffer,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,net_buffer,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,net_buffer,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,net_buffer,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,net_buffer,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,scaler,norm_C_minus_norm_A,-64.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,scaler,norm_B_minus_norm_D,64.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,scaler,norm_D_minus_norm_A,-64.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,scaler,norm_B_minus_norm_C,64.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,scaler,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,128.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,theta,norm_C_minus_norm_A,0.0005729805898226914,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,theta,norm_B_minus_norm_D,-0.0006667041338914714,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,theta,norm_D_minus_norm_A,-0.0018419487323626527,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,theta,norm_B_minus_norm_C,-0.0030816334560768155,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,theta,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.0012396847237141628,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,v,norm_C_minus_norm_A,-475.14667635831574,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,v,norm_B_minus_norm_D,-151.12621575912635,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,v,norm_D_minus_norm_A,-3092.1226072956633,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,v,norm_B_minus_norm_C,-2768.102146696474,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,256,state,v,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,324.0204605991894,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,observable,feature,norm_C_minus_norm_A,-0.0483291726098507,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,observable,feature,norm_B_minus_norm_D,-0.0318576400738344,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,observable,feature,norm_D_minus_norm_A,0.03351901454047024,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,observable,feature,norm_B_minus_norm_C,0.049990547076486536,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,observable,feature,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.016471532536016298,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,observable,residual,norm_C_minus_norm_A,0.04601606255441859,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,observable,residual,norm_B_minus_norm_D,0.0026105492019588006,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,observable,residual,norm_D_minus_norm_A,0.03305551633455517,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,observable,residual,norm_B_minus_norm_C,-0.010349997017904622,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,observable,residual,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.04340551335245979,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,EMA,norm_C_minus_norm_A,-4.3749304950324586e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,EMA,norm_B_minus_norm_D,-4.8204583436017856e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,EMA,norm_D_minus_norm_A,-0.0003644217922555981,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,EMA,norm_B_minus_norm_C,-0.0003688770707412914,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,EMA,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-4.45527848569327e-06,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,m,norm_C_minus_norm_A,1.3702757161374848,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,m,norm_B_minus_norm_D,-0.07216758463152928,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,m,norm_D_minus_norm_A,-34.78875171485333,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,m,norm_B_minus_norm_C,-36.23119501562235,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,m,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-1.442443300769014,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,net_buffer,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,net_buffer,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,net_buffer,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,net_buffer,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,net_buffer,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,scaler,norm_C_minus_norm_A,-64.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,scaler,norm_B_minus_norm_D,64.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,scaler,norm_D_minus_norm_A,-64.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,scaler,norm_B_minus_norm_C,64.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,scaler,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,128.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,theta,norm_C_minus_norm_A,0.0004345812967585516,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,theta,norm_B_minus_norm_D,-0.0002884935001929989,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,theta,norm_D_minus_norm_A,-0.005211894540934736,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,theta,norm_B_minus_norm_C,-0.005934969337886287,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,theta,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.0007230747969515505,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,v,norm_C_minus_norm_A,-104.96312085434329,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,v,norm_B_minus_norm_D,-263.57887007380486,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,v,norm_D_minus_norm_A,-5636.379648414455,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,v,norm_B_minus_norm_C,-5794.995397633917,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
4,500,state,v,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-158.61574921946158,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,observable,feature,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,observable,feature,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,observable,feature,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,observable,feature,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,observable,feature,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,observable,residual,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,observable,residual,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,observable,residual,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,observable,residual,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,observable,residual,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,EMA,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,EMA,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,EMA,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,EMA,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,EMA,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,m,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,m,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,m,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
